Key,Reviewed By,Human Key,Year,Author,Title,Publication Title,DOI,lat_min,lat_max,lon_min,lon_max,Notes,Data Type,Type of Study,Category,Relevant,Description,Notes_sci,Notes of technical interest,Dataset Number,Type,Archive Location,Freely Available?,Archive Name,Acquisition Start Year,Acquisition End Year,Camera calib?,Flight Height [m],Height reference,GSD [m],Scale,Scanner resolution,Scanner resolution units,No. Images,Notes_data,Method,Software,Version,GCPs,Fiducial Marks,Pre-processing,Simplified Pre-processing Note,simplified geometric preprocessing,simplified radiometric preprocessing,Pre-processing Note,Workflow Note,Related paper,Residuals to CPs [m] avg,Ground control source XY,Ground control source Z,Ground control source group,Ground control accuracy [m] XY,Ground control accuracy [m] Z,Ground control accuracy [m] avg,No. GCPs,No. GCPs simplified,Residuals to GCPs [m] XY,Residuals to GCPs [m] Z,Residuals to GCPs [m] avg,No. CPs,Residuals to CPs [m] XY,Residuals to CPs [m] Z,Residuals to CPs [m] avg.1,Comparison data,Comparison data simplified,Comparison source group,Accuracy comparison data [m] XY,Accuracy comparison data [m] Z,Accuracy comparison [m] avg,Residuals to comparison [m] XY,Residuals to comparison [m] Z,Residuals to comparison [m] avg,comparison metric,Post-Processing,Notes_acc,Unnamed: 30,Unnamed: 31,Unnamed: 32,Output,Orthophoto resolution [m],DEM resolution [m],note
AXLJGWNE,Livia,"Pedersen et al. 2018, Geophysical Research Letters (AXLJGWNE)",2018,Pedersen et al.,"Hekla Volcano, Iceland, in the 20th Century: Lava Volumes, Production Rates, and Effusion Rates",Geophysical Research Letters,10.1002/2017GL076887,63.9,64.1,-19.6,-19.4,"Hekla Mountain, Iceland",Aerial,Application,Volcanology,yes,Lava Thickness and Volumes,,,2.0,Aerial,Iceland,unclear,National Land Survey of Iceland,1960.0,1960.0,given,,,,,15.0,μm,62,,Photogrammetric,ERDAS Imagine Photogrammetry,,yes,yes,no,,,,,1) semi-automatic measurement of tie points and manual measurement of Ground Control Points ; 2) image orientation robust bundle adjustment; 3) point cloud generation; 4) DEM and orthoimage,"Magnússon et al. 2016, The Cryosphere (F6IX3QIF)","Pedersen et al. 2018, Geophysical Research Letters (AXLJGWNE)",,,,,,,,,2.2,0.9,1.77,,,,,,,,,,,,,,,,,,,,3D (point cloud/DEM),0.5,5.0,
AXLJGWNE,Livia,"Pedersen et al. 2018, Geophysical Research Letters (AXLJGWNE)",2018,Pedersen et al.,"Hekla Volcano, Iceland, in the 20th Century: Lava Volumes, Production Rates, and Effusion Rates",Geophysical Research Letters,10.1002/2017GL076887,63.9,64.1,-19.6,-19.4,"Hekla Mountain, Iceland",Aerial,Application,Volcanology,yes,Lava Thickness and Volumes,,,3.0,Aerial,Iceland,unclear,National Land Survey of Iceland,1979.0,1979.0,given,,,,,15.0,μm,51,,Photogrammetric,ERDAS Imagine Photogrammetry,,yes,yes,no,,,,,1) semi-automatic measurement of tie points and manual measurement of Ground Control Points ; 2) image orientation robust bundle adjustment; 3) point cloud generation; 4) DEM and orthoimage,"Magnússon et al. 2016, The Cryosphere (F6IX3QIF)","Pedersen et al. 2018, Geophysical Research Letters (AXLJGWNE)",,,,,,,,,1,0.6,0.87,,,,,,,,,,,,,,,,,,,,3D (point cloud/DEM),0.5,5.0,
AXLJGWNE,Livia,"Pedersen et al. 2018, Geophysical Research Letters (AXLJGWNE)",2018,Pedersen et al.,"Hekla Volcano, Iceland, in the 20th Century: Lava Volumes, Production Rates, and Effusion Rates",Geophysical Research Letters,10.1002/2017GL076887,63.9,64.1,-19.6,-19.4,"Hekla Mountain, Iceland",Aerial,Application,Volcanology,yes,Lava Thickness and Volumes,,,4.0,Aerial,Iceland,unclear,National Land Survey of Iceland,1984.0,1987.0,given,,,,,15.0,μm,21,,Photogrammetric,ERDAS Imagine Photogrammetry,,yes,yes,no,,,,,1) semi-automatic measurement of tie points and manual measurement of Ground Control Points ; 2) image orientation robust bundle adjustment; 3) point cloud generation; 4) DEM and orthoimage,"Magnússon et al. 2016, The Cryosphere (F6IX3QIF)","Pedersen et al. 2018, Geophysical Research Letters (AXLJGWNE)",,,,,,,,,2,0.8,1.6,,,,,,,,,,,,,,,,,,,,3D (point cloud/DEM),0.5,5.0,
AXLJGWNE,Livia,"Pedersen et al. 2018, Geophysical Research Letters (AXLJGWNE)",2018,Pedersen et al.,"Hekla Volcano, Iceland, in the 20th Century: Lava Volumes, Production Rates, and Effusion Rates",Geophysical Research Letters,10.1002/2017GL076887,63.9,64.1,-19.6,-19.4,"Hekla Mountain, Iceland",Aerial,Application,Volcanology,yes,Lava Thickness and Volumes,,,5.0,Aerial,Iceland,unclear,National Land Survey of Iceland,1992.0,1992.0,given,,,,,20.0,μm,45,,Photogrammetric,ERDAS Imagine Photogrammetry,,yes,yes,no,,,,,1) semi-automatic measurement of tie points and manual measurement of Ground Control Points ; 2) image orientation robust bundle adjustment; 3) point cloud generation; 4) DEM and orthoimage,"Magnússon et al. 2016, The Cryosphere (F6IX3QIF)","Pedersen et al. 2018, Geophysical Research Letters (AXLJGWNE)",,,,,,,,,1.3,1,1.2,,,,,,,,,,,,,,,,,,,,3D (point cloud/DEM),0.5,5.0,
AXLJGWNE,Livia,"Pedersen et al. 2018, Geophysical Research Letters (AXLJGWNE)",2018,Pedersen et al.,"Hekla Volcano, Iceland, in the 20th Century: Lava Volumes, Production Rates, and Effusion Rates",Geophysical Research Letters,10.1002/2017GL076887,63.9,64.1,-19.6,-19.4,"Hekla Mountain, Iceland",Aerial,Application,Volcanology,yes,Lava Thickness and Volumes,,,6.0,Aerial,Iceland,unclear,National Land Survey of Iceland,1998.0,1998.0,given,,,,,20.0,μm,,,Photogrammetric,ERDAS Imagine Photogrammetry,,yes,yes,no,,,,,1) semi-automatic measurement of tie points and manual measurement of Ground Control Points ; 2) image orientation robust bundle adjustment; 3) point cloud generation; 4) DEM and orthoimage,"Magnússon et al. 2016, The Cryosphere (F6IX3QIF)","Pedersen et al. 2018, Geophysical Research Letters (AXLJGWNE)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D (point cloud/DEM),0.5,5.0,
AYAG8SBB,,"Valjavec and Komac 2019, Open Geosciences (AYAG8SBB)",2019,Valjavec and Komac,Traditional versus modern settlement on torrential alluvial fans considering the danger of debris flows: a case study of the Upper Sava Valley (NW Slovenia),Open Geosciences,10.1515/geo-2019-0050,,,,,,Aerial,Application,Geomorphology,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYRB3XCS,Livia,"Holmlund 2021, Journal of Glaciology (AYRB3XCS)",2021,Holmlund,Aldegondabreen glacier change since 1910 from structure-from-motion photogrammetry of archived terrestrial and aerial photographs: utility of a historic archive to obtain century-scale Svalbard glacier mass losses,Journal of Glaciology,10.1017/jog.2020.89,77.9566,77.9867,13.984,14.1493,"Aldegondabreen Glacier, Svalbard",Aerial,Application,Glaciology,yes,Terrestrial and aerial surveys,,,1.0,Terrestrial,Norway,no,National Library of Norway,1910.0,1911.0,partial,,,,,,,17,oblique images,SfM+MVS,Agisoft Metashape Professional,1.5.0,yes,yes,yes,"noise reduction, sharpening, contrast enhancement",,"denoise, contrast enhancement, sharpening","terrestrial imgs: noise reduction, sharpening and contrast enhancement filters",manual tie points added to orient the images depsite high overlapp and the manually triangulated points were considered reliable,,"Holmlund 2021, Journal of Glaciology (AYRB3XCS)",Orthomosaic,DEM,area-based,4.5,1.5,4.5,9,9,,,,,,,,GCPs,GCPs,point-based,4.5,1.5,3.5,,,,,,,,,,3D (point cloud/DEM),1.28,0.2,DEM resampled to 20x20m
AYRB3XCS,Livia,"Holmlund 2021, Journal of Glaciology (AYRB3XCS)",2021,Holmlund,Aldegondabreen glacier change since 1910 from structure-from-motion photogrammetry of archived terrestrial and aerial photographs: utility of a historic archive to obtain century-scale Svalbard glacier mass losses,Journal of Glaciology,10.1017/jog.2020.89,77.9566,77.9867,13.984,14.1493,"Aldegondabreen Glacier, Svalbard",Aerial,Application,Glaciology,yes,Terrestrial and aerial surveys,,,2.0,Aerial,Norway,no,NPI (Norwegian Polar Institute),1936.0,1936.0,partial,,,,,,,44,,SfM+MVS,Agisoft Metashape Professional,1.5.0,yes,yes,not specified,,,,,general agisoft workflow No much info about the workflow. Mosses feature were used as GCPs,,"Holmlund 2021, Journal of Glaciology (AYRB3XCS)",Orthomosaic,DEM,area-based,3.5,1.8,3.5,53,53,,,,,,,,GCPs,GCPs,point-based,3.5,1.8,2.933333333,,,,,"DEM gridding, void filling (Cloudcompare)",,,,,3D (point cloud/DEM),2.32,0.2,DEM resampled to 20x20m
AYRB3XCS,Livia,"Holmlund 2021, Journal of Glaciology (AYRB3XCS)",2021,Holmlund,Aldegondabreen glacier change since 1910 from structure-from-motion photogrammetry of archived terrestrial and aerial photographs: utility of a historic archive to obtain century-scale Svalbard glacier mass losses,Journal of Glaciology,10.1017/jog.2020.89,77.9566,77.9867,13.984,14.1493,"Aldegondabreen Glacier, Svalbard",Aerial,Application,Glaciology,yes,Terrestrial and aerial surveys,,,3.0,Aerial,Norway,no,NPI (Norwegian Polar Institute),1960.0,1961.0,partial,,,,,,,7,,SfM+MVS,Agisoft Metashape Professional,1.5.0,yes,yes,not specified,,,,,general agisoft workflow No much info about the workflow. Mosses feature were used as GCPs,,"Holmlund 2021, Journal of Glaciology (AYRB3XCS)",Orthomosaic,DEM,area-based,1,10.5,1.0,13,13,,,,,,,,GCPs,GCPs,point-based,1,10.5,4.166666667,,,,,"DEM gridding, void filling (Cloudcompare)",,,,,3D (point cloud/DEM),0.64,0.2,DEM resampled to 20x20m
AYRB3XCS,Livia,"Holmlund 2021, Journal of Glaciology (AYRB3XCS)",2021,Holmlund,Aldegondabreen glacier change since 1910 from structure-from-motion photogrammetry of archived terrestrial and aerial photographs: utility of a historic archive to obtain century-scale Svalbard glacier mass losses,Journal of Glaciology,10.1017/jog.2020.89,77.9566,77.9867,13.984,14.1493,"Aldegondabreen Glacier, Svalbard",Aerial,Application,Glaciology,yes,Terrestrial and aerial surveys,,,4.0,Aerial,Norway,no,NPI (Norwegian Polar Institute),1990.0,1990.0,partial,,,,,,,11,,SfM+MVS,Agisoft Metashape Professional,1.5.0,yes,yes,not specified,,,,,general agisoft workflow No much info about the workflow. Mosses feature were used as GCPs,,"Holmlund 2021, Journal of Glaciology (AYRB3XCS)",Orthomosaic,DEM,area-based,1.6,10.8,1.6,8,8,,,,,,,,GCPs,GCPs,point-based,1.6,10.8,4.666666667,,,,,"DEM gridding, void filling (Cloudcompare)",,,,,3D (point cloud/DEM),0.24,0.2,DEM: Resampled to 20x20m
B5ILGT3L,Anette,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",2016,Papworth et al.,Assessing 3D metric data of digital surface models for extracting archaeological data from archive stereo-aerial photographs,Journal of Archaeological Science,10.1016/j.jas.2016.05.005,50.61328,50.62708,-2.256,-2.1671,"West Lulworth, Wareham, UK. Two study sites investigated (Flowers Barrow, Eggardon hillfort)",Aerial,Application,Archeology,yes,heritage management strategies,,,1.0,Aerial,UK,unclear,NMR (National Monuments Record),1945.0,1945.0,computed,2134.0,,0.11,1:10500,2400.0,dpi,,,Photogrammetric,SocetSet,GXP,yes,no,no,,,,,interior geometry via self-calibration,,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",,,,,,,,,5.915,5.915,5.92,,,,,TLS,TLS,area-based,0.125,0.125,0.125,1.205,1.205,1.21,RMSE (to TLS),,,,,,3D (point cloud/DEM),,1.0,
B5ILGT3L,Anette,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",2016,Papworth et al.,Assessing 3D metric data of digital surface models for extracting archaeological data from archive stereo-aerial photographs,Journal of Archaeological Science,10.1016/j.jas.2016.05.005,50.61328,50.62708,-2.256,-2.1671,"West Lulworth, Wareham, UK. Two study sites investigated (Flowers Barrow, Eggardon hillfort)",Aerial,Application,Archeology,yes,heritage management strategies,,,2.0,Aerial,UK,unclear,NMR (National Monuments Record),1948.0,1948.0,computed,5029.0,,0.104,1:10000,2400.0,dpi,,,Photogrammetric,SocetSet,GXP,yes,no,no,,,,,interior geometry via self-calibration,,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",,,,,,,,,7.374,7.374,7.37,,,,,TLS,TLS,area-based,0.125,0.125,0.125,0.759,0.759,0.76,RMSE (to TLS),,,,,,3D (point cloud/DEM),,1.0,
B5ILGT3L,Anette,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",2016,Papworth et al.,Assessing 3D metric data of digital surface models for extracting archaeological data from archive stereo-aerial photographs,Journal of Archaeological Science,10.1016/j.jas.2016.05.005,50.61328,50.62708,-2.256,-2.1671,"West Lulworth, Wareham, UK. Two study sites investigated (Flowers Barrow, Eggardon hillfort)",Aerial,Application,Archeology,yes,heritage management strategies,,,3.0,Aerial,UK,unclear,NMR (National Monuments Record),1968.0,1968.0,computed,1524.0,,0.118,1:10000,2400.0,dpi,,,Photogrammetric,SocetSet,GXP,yes,no,no,,,,,interior geometry via self-calibration,,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",,,,,,,,,3.142,3.142,3.14,,,,,TLS,TLS,area-based,0.125,0.125,0.125,0.248,0.248,0.25,RMSE (to TLS),,,,,,3D (point cloud/DEM),,1.0,
B5ILGT3L,Anette,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",2016,Papworth et al.,Assessing 3D metric data of digital surface models for extracting archaeological data from archive stereo-aerial photographs,Journal of Archaeological Science,10.1016/j.jas.2016.05.005,50.61328,50.62708,-2.256,-2.1671,"West Lulworth, Wareham, UK. Two study sites investigated (Flowers Barrow, Eggardon hillfort)",Aerial,Application,Archeology,yes,heritage management strategies,,,4.0,Aerial,UK,unclear,NMR (National Monuments Record),1969.0,1969.0,computed,2286.0,,0.072,1:7500,2400.0,dpi,,,Photogrammetric,SocetSet,GXP,yes,no,no,,,,,interior geometry via self-calibration,,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",,,,,,,,,5.791,5.791,5.79,,,,,TLS,TLS,area-based,0.125,0.125,0.125,2.577,2.577,2.58,RMSE (to TLS),,,,,,3D (point cloud/DEM),,1.0,
B5ILGT3L,Anette,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",2016,Papworth et al.,Assessing 3D metric data of digital surface models for extracting archaeological data from archive stereo-aerial photographs,Journal of Archaeological Science,10.1016/j.jas.2016.05.005,50.61328,50.62708,-2.256,-2.1671,"West Lulworth, Wareham, UK. Two study sites investigated (Flowers Barrow, Eggardon hillfort)",Aerial,Application,Archeology,yes,heritage management strategies,,,5.0,Aerial,UK,unclear,DCC (Dorset County Council),1972.0,1972.0,computed,1822.0,,0.122,1:12000,2400.0,dpi,,,Photogrammetric,SocetSet,GXP,yes,no,no,,,,,interior geometry via self-calibration,,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",,,,,,,,,8.948,8.948,8.95,,,,,TLS,TLS,area-based,0.125,0.125,0.125,0.392,0.392,0.39,RMSE (to TLS),,,,,,3D (point cloud/DEM),,1.0,
B5ILGT3L,Anette,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",2016,Papworth et al.,Assessing 3D metric data of digital surface models for extracting archaeological data from archive stereo-aerial photographs,Journal of Archaeological Science,10.1016/j.jas.2016.05.005,50.61328,50.62708,-2.256,-2.1671,"West Lulworth, Wareham, UK. Two study sites investigated (Flowers Barrow, Eggardon hillfort)",Aerial,Application,Archeology,yes,heritage management strategies,,,6.0,Aerial,UK,unclear,NMR (National Monuments Record),1982.0,1982.0,computed,2438.0,,0.081,1:8000,2400.0,dpi,,,Photogrammetric,SocetSet,GXP,yes,no,no,,,,,interior geometry via self-calibration,,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",,,,,,,,,2.969,2.969,2.97,,,,,TLS,TLS,area-based,0.125,0.125,0.125,0.68,0.68,0.68,RMSE (to TLS),,,,,,3D (point cloud/DEM),,1.0,
B5ILGT3L,Anette,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",2016,Papworth et al.,Assessing 3D metric data of digital surface models for extracting archaeological data from archive stereo-aerial photographs,Journal of Archaeological Science,10.1016/j.jas.2016.05.005,50.61328,50.62708,-2.256,-2.1671,"West Lulworth, Wareham, UK. Two study sites investigated (Flowers Barrow, Eggardon hillfort)",Aerial,Application,Archeology,yes,heritage management strategies,,,7.0,Aerial,UK,unclear,NMR (National Monuments Record),1984.0,1984.0,computed,2438.0,,0.078,1:8000,2400.0,dpi,,,Photogrammetric,SocetSet,GXP,yes,no,no,,,,,interior geometry via self-calibration,,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",,,,,,,,,1.934,1.934,1.93,,,,,TLS,TLS,area-based,0.125,0.125,0.125,0.459,0.459,0.46,RMSE (to TLS),,,,,,3D (point cloud/DEM),,1.0,
B5ILGT3L,Anette,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",2016,Papworth et al.,Assessing 3D metric data of digital surface models for extracting archaeological data from archive stereo-aerial photographs,Journal of Archaeological Science,10.1016/j.jas.2016.05.005,50.61328,50.62708,-2.256,-2.1671,"West Lulworth, Wareham, UK. Two study sites investigated (Flowers Barrow, Eggardon hillfort)",Aerial,Application,Archeology,yes,heritage management strategies,,,8.0,Aerial,UK,unclear,NMR (National Monuments Record),1989.0,1989.0,computed,2499.0,,0.084,1:8200,2400.0,dpi,,,Photogrammetric,SocetSet,GXP,yes,no,no,,,,,interior geometry via self-calibration,,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",,,,,,,,,7.471,7.471,7.47,,,,,TLS,TLS,area-based,0.125,0.125,0.125,0.168,0.168,0.17,RMSE (to TLS),,,,,,3D (point cloud/DEM),,1.0,
B5ILGT3L,Anette,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",2016,Papworth et al.,Assessing 3D metric data of digital surface models for extracting archaeological data from archive stereo-aerial photographs,Journal of Archaeological Science,10.1016/j.jas.2016.05.005,50.61328,50.62708,-2.256,-2.1671,"West Lulworth, Wareham, UK. Two study sites investigated (Flowers Barrow, Eggardon hillfort)",Aerial,Application,Archeology,yes,heritage management strategies,,,9.0,Aerial,UK,unclear,DCC (Dorset County Council),1997.0,1997.0,computed,1532.0,,0.104,1:10000,2400.0,dpi,,,Photogrammetric,SocetSet,GXP,yes,no,no,,,,,interior geometry via self-calibration,,"Papworth et al. 2016, Journal of Archaeological Science (B5ILGT3L)",,,,,,,,,1.731,1.731,1.73,,,,,TLS,TLS,area-based,0.125,0.125,0.125,0.533,0.533,0.53,RMSE (to TLS),,,,,,3D (point cloud/DEM),,1.0,
B9WB4IEJ,Thomas,"Pinto et al. 2019, Remote Sensing (B9WB4IEJ)",2019,Pinto et al.,From Archived Historical Aerial Imagery to Informative Orthophotos: A Framework for Retrieving the Past in Long-Term Socioecological Research,Remote Sensing,10.3390/rs11111388,41.17515,41.4475,-7.1673,-6.7664,"Approximated from figure. area 118636 ha. Mirandella, Portugal",Aerial,Both,Landuse/Landcover,yes,Orthomosaic extraction using Direct Linear Transform implementation to run as GIS plugin (ArcGIS/QGIS) to orthorectify single photos on DEM,,,1.0,Aerial,Portugal,unclear,IGeoE Portuguese Army Geography Institute,1947.0,1947.0,computed,,,,1:29500,21.0,μm,74,"No stereo imagery acquired by British Royal Air Force after the war, flight not designed for stereophoto set",Manual,self (compute orthophoto using DLT and existing 5m DEM),,yes,not specified,not specified,,,,,,,"Pinto et al. 2019, Remote Sensing (B9WB4IEJ)",Orthoimages (recent) ,"StereoDEM (Contour lines, SPOT, 6m)",area-based,,,,740,740,1,1,1.0,,,,,Orthoimages (recent),Orthophotos,area-based,,,,1,1,1.0,RMSE,,"10 GCP per photo, 6x6m DEM interpolated from contours and spot heights + ""Modern OrthoImages""",,,,2D (orthophoto),,,
BFUJQTBU,Melanie,"Braun 2017, Arctic Ice Shelves and Ice Islands (BFUJQTBU)",2017,Braun,"The Surface Mass Balance of the Ward Hunt Ice Shelf and Ward Hunt Ice Rise, Ellesmere Island, Nunavut, Canada",Arctic Ice Shelves and Ice Islands,10.1007/978-94-024-1101-0_6,,,,,,Satellite,Application,Glaciology,no,"abstract doesn't provide much detail, but might be relevant based on time period - book chapter is behind a paywall. Melanie: book chapter chronicled the surface mass balance and thickness of the WHIS and WHIR, Ellesmere Island, Canada since the beginning of the twentieth century... no technical information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIVI4TEU,,"Becker 2019, Dreiländertagung der DGPF, der OVG und der SGPF (BIVI4TEU)",2019,Becker,Multi-Temporal Aerial Imagery for Automatic Mapping and Trend Analysis,"Dreiländertagung der DGPF, der OVG und der SGPF",,,,,,,Aerial,Both,Landuse/Landcover,no,Interesting for the archive data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLYNCEDG,Livia,"Azzoni et al. 2018, Progress in Physical Geography: Earth and Environment (BLYNCEDG)",2018,Azzoni et al.,"Evaluating high-resolution remote sensing data for reconstructing the recent evolution of supra glacial debris: A study in the Central Alps (Stelvio Park, Italy)",Progress in Physical Geography: Earth and Environment,10.1177/0309133317749434,,,,,,Mix,Application,Glaciology,no,detecting the area of debris cover on glaciers in the Ortles-Cevedale Group ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNL7NSXI,,"Farnsworth et al. 2017, Boreas (BNL7NSXI)",2017,Farnsworth et al.,"Dynamic Holocene glacial history of St. Jonsfjorden, Svalbard",Boreas,10.1111/bor.12269,,,,,,Aerial,Application,Glaciology,no,Maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BQWUAZPY,Livia,"Kupidura et al. 2019, ISPRS International Journal of Geo-Information (BQWUAZPY)",2019,Kupidura et al.,The Efficacy Analysis of Determining the Wooded and Shrubbed Area Based on Archival Aerial Imagery Using Texture Analysis,ISPRS International Journal of Geo-Information,10.3390/ijgi8100450,50.714892,50.76139,19.244244,19.310843,"Częstochowa, Poland. approximated from figure",Aerial,Application,Forestry,yes,"sfm processing of air photos, texture analysis to study secondary succession (i.e. process of re-establishing the original community after a disturbance)",,Processing: agisoft + INPHO and texture analysis of hist images,1.0,Aerial,Poland,unclear,State Geodetic and Cartographic Resource,1971.0,1971.0,computed,,,0.19,1:18000,,,12,RGB?,Photogrammetric,Inpho,,not specified,not specified,yes,"undistortion (fiducials?), masking (black border)","undistortion (fiducials?), masking (black border)",,SAPC software,approximate values of exterioir orientaiton in Agisoft. These values were used in Trimble INPHO,"Osińska-Skotak et al., 2019","Kupidura et al. 2019, ISPRS International Journal of Geo-Information (BQWUAZPY)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D (point cloud/DEM),0.5,,
